AtmoSud

Conditions Générales d'utilisation: 

 Diffusion libre pour une réutilisation ultérieure des données dans les conditions ci-dessous : 
 – Toute utilisation partielle ou totale de ces données doit faire référence à AtmoSud en terme de "AtmoSud - Inventaire énergétique et d'émissions de polluants et gaz à effet de serre". 
 – Données non rediffusées en cas de modification ultérieure des données. 
 
 Les données contenues dans ce document restent la propriété d'AtmoSud.
 AtmoSud peut rediffuser ce document à d'autres destinataires. 

"Année","Entité administrative","Activité","Energie","Variable","Valeur","Unite"
"2013","LA CROIX-VALMER (83)","Tous secteurs","Toutes énergies","prg100.3ges","10691303.3","kg"
"2013","LA DESTROUSSE (13)","Tous secteurs","Toutes énergies","prg100.3ges","10988116.8","kg"
"2013","LAFARE (84)","Tous secteurs","Toutes énergies","prg100.3ges","709636.8","kg"
"2013","LA FARE-EN-CHAMPSAUR (05)","Tous secteurs","Toutes énergies","prg100.3ges","4809724.6","kg"
"2013","LA FARE-LES-OLIVIERS (13)","Tous secteurs","Toutes énergies","prg100.3ges","203122516.3","kg"
"2013","LA FARLÈDE (83)","Tous secteurs","Toutes énergies","prg100.3ges","51799266.3","kg"
"2013","LA FAURIE (05)","Tous secteurs","Toutes énergies","prg100.3ges","3143425.0","kg"
"2013","LA FREISSINOUSE (05)","Tous secteurs","Toutes énergies","prg100.3ges","7089292.1","kg"
"2013","LA GARDE (04)","Tous secteurs","Toutes énergies","prg100.3ges","816846.0","kg"
"2013","LA GARDE (83)","Tous secteurs","Toutes énergies","prg100.3ges","149544895.9","kg"
"2013","LA GARDE (83)","Tous secteurs","Toutes énergies","prg100.3ges","","Secret Stat"
"2013","LAGARDE-D'APT (84)","Tous secteurs","Toutes énergies","prg100.3ges","1514668.4","kg"
"2013","LA GARDE-FREINET (83)","Tous secteurs","Toutes énergies","prg100.3ges","10773561.5","kg"
"2013","LAGARDE-PARÉOL (84)","Tous secteurs","Toutes énergies","prg100.3ges","1275435.1","kg"
"2013","LA GAUDE (06)","Tous secteurs","Toutes énergies","prg100.3ges","37139425.8","kg"
"2013","LAGNES (84)","Tous secteurs","Toutes énergies","prg100.3ges","8421689.6","kg"
"2013","LA GRAVE (05)","Tous secteurs","Toutes énergies","prg100.3ges","7078458.9","kg"
"2013","LA HAUTE-BEAUME (05)","Tous secteurs","Toutes énergies","prg100.3ges","663081.3","kg"
"2013","LA JAVIE (04)","Tous secteurs","Toutes énergies","prg100.3ges","2433580.7","kg"
"2013","LA LONDE-LES-MAURES (83)","Tous secteurs","Toutes énergies","prg100.3ges","52458560.5","kg"
"2013","LAMANON (13)","Tous secteurs","Toutes énergies","prg100.3ges","97717238.4","kg"
"2013","LA MARTRE (83)","Tous secteurs","Toutes énergies","prg100.3ges","1085273.4","kg"
"2013","LAMBESC (13)","Tous secteurs","Toutes énergies","prg100.3ges","29492979.3","kg"
"2013","LAMBRUISSE (04)","Tous secteurs","Toutes énergies","prg100.3ges","1681284.6","kg"
"2013","LA MÔLE (83)","Tous secteurs","Toutes énergies","prg100.3ges","7681146.6","kg"
"2013","LA MOTTE (83)","Tous secteurs","Toutes énergies","prg100.3ges","15465280.4","kg"
"2013","LA MOTTE-D'AIGUES (84)","Tous secteurs","Toutes énergies","prg100.3ges","3772983.0","kg"
"2013","LA MOTTE-DU-CAIRE (04)","Tous secteurs","Toutes énergies","prg100.3ges","2297943.5","kg"
"2013","LA MOTTE-DU-RHONE (84)","Tous secteurs","Toutes énergies","prg100.3ges","8899386.8","kg"
"2013","LA MOTTE-EN-CHAMPSAUR (05)","Tous secteurs","Toutes énergies","prg100.3ges","2302168.3","kg"
"2013","LA MURE-ARGENS (04)","Tous secteurs","Toutes énergies","prg100.3ges","1616214.6","kg"
"2013","LANÇON-PROVENCE (13)","Tous secteurs","Toutes énergies","prg100.3ges","221708100.5","kg"
"2013","LANTOSQUE (06)","Tous secteurs","Toutes énergies","prg100.3ges","6883240.9","kg"
"2013","LAPALUD (84)","Tous secteurs","Toutes énergies","prg100.3ges","17541177.3","kg"
"2013","LA PALUD-SUR-VERDON (04)","Tous secteurs","Toutes énergies","prg100.3ges","5141907.4","kg"
"2013","LA PENNE (06)","Tous secteurs","Toutes énergies","prg100.3ges","2422159.1","kg"
"2013","LA PENNE-SUR-HUVEAUNE (13)","Tous secteurs","Toutes énergies","prg100.3ges","18683248.7","kg"
"2013","LA PIARRE (05)","Tous secteurs","Toutes énergies","prg100.3ges","1004580.7","kg"
"2013","LARAGNE-MONTÉGLIN (05)","Tous secteurs","Toutes énergies","prg100.3ges","15536218.2","kg"
"2013","LARDIER-ET-VALENÇA (05)","Tous secteurs","Toutes énergies","prg100.3ges","6363156.0","kg"
"2013","LARDIERS (04)","Tous secteurs","Toutes énergies","prg100.3ges","459990.8","kg"
"2013","L' ARGENTIÈRE-LA-BESSÉE (05)","Tous secteurs","Toutes énergies","prg100.3ges","11751816.0","kg"
"2013","LA ROBINE-SUR-GALABRE (04)","Tous secteurs","Toutes énergies","prg100.3ges","1814228.8","kg"
"2013","LA ROCHE-DE-RAME (05)","Tous secteurs","Toutes énergies","prg100.3ges","6712643.7","kg"
"2013","LA ROCHE-DES-ARNAUDS (05)","Tous secteurs","Toutes énergies","prg100.3ges","9816315.3","kg"
"2013","LA ROCHEGIRON (04)","Tous secteurs","Toutes énergies","prg100.3ges","816806.9","kg"
"2013","LA ROCHETTE (04)","Tous secteurs","Toutes énergies","prg100.3ges","771816.7","kg"
"2013","LA ROCHETTE (05)","Tous secteurs","Toutes énergies","prg100.3ges","7867736.0","kg"
"2013","LA ROQUE-ALRIC (84)","Tous secteurs","Toutes énergies","prg100.3ges","744272.1","kg"
"2013","LA ROQUEBRUSSANNE (83)","Tous secteurs","Toutes énergies","prg100.3ges","7420870.0","kg"
"2013","LA ROQUE-D'ANTHÉRON (13)","Tous secteurs","Toutes énergies","prg100.3ges","16044172.7","kg"
"2013","LA ROQUE-EN-PROVENCE (06)","Tous secteurs","Toutes énergies","prg100.3ges","153269.5","kg"
"2013","LA ROQUE-ESCLAPON (83)","Tous secteurs","Toutes énergies","prg100.3ges","2988664.1","kg"
"2013","LA ROQUE-SUR-PERNES (84)","Tous secteurs","Toutes énergies","prg100.3ges","1539513.6","kg"
"2013","LA ROQUETTE-SUR-SIAGNE (06)","Tous secteurs","Toutes énergies","prg100.3ges","15487358.4","kg"
"2013","LA ROQUETTE-SUR-VAR (06)","Tous secteurs","Toutes énergies","prg100.3ges","9605519.4","kg"
"2013","LA SALLE-LES-ALPES (05)","Tous secteurs","Toutes énergies","prg100.3ges","11123538.9","kg"
"2013","LA SAULCE (05)","Tous secteurs","Toutes énergies","prg100.3ges","13157516.4","kg"
"2013","LA SEYNE-SUR-MER (83)","Tous secteurs","Toutes énergies","prg100.3ges","152446067.2","kg"
"2013","LA SEYNE-SUR-MER (83)","Tous secteurs","Toutes énergies","prg100.3ges","","Secret Stat"
"2013","LA TOUR (06)","Tous secteurs","Toutes énergies","prg100.3ges","3371642.6","kg"
"2013","LA TOUR-D'AIGUES (84)","Tous secteurs","Toutes énergies","prg100.3ges","15668176.1","kg"
"2013","LA TRINITÉ (06)","Tous secteurs","Toutes énergies","prg100.3ges","78088906.1","kg"
"2013","LA TURBIE (06)","Tous secteurs","Toutes énergies","prg100.3ges","36080610.6","kg"
"2013","LAURIS (84)","Tous secteurs","Toutes énergies","prg100.3ges","9754870.6","kg"
"2013","LA VALETTE-DU-VAR (83)","Tous secteurs","Toutes énergies","prg100.3ges","93041816.5","kg"
"2013","LA VERDIÈRE (83)","Tous secteurs","Toutes énergies","prg100.3ges","6825756.1","kg"
"2013","LAYE (05)","Tous secteurs","Toutes énergies","prg100.3ges","4549177.6","kg"
"2013","LAZER (05)","Tous secteurs","Toutes énergies","prg100.3ges","3199519.2","kg"
"2013","LAZER (05)","Tous secteurs","Toutes énergies","prg100.3ges","","Secret Stat"
"2013","LE BARROUX (84)","Tous secteurs","Toutes énergies","prg100.3ges","3167268.2","kg"
"2013","LE BAR-SUR-LOUP (06)","Tous secteurs","Toutes énergies","prg100.3ges","16851310.1","kg"
"2013","LE BEAUCET (84)","Tous secteurs","Toutes énergies","prg100.3ges","1554892.7","kg"
"2013","LE BEAUSSET (83)","Tous secteurs","Toutes énergies","prg100.3ges","27394939.1","kg"
"2013","LE BERSAC (05)","Tous secteurs","Toutes énergies","prg100.3ges","2259158.9","kg"
"2013","LE BOURGUET (83)","Tous secteurs","Toutes énergies","prg100.3ges","207440.1","kg"
"2013","LE BROC (06)","Tous secteurs","Toutes énergies","prg100.3ges","12470758.2","kg"
"2013","LE BRUSQUET (04)","Tous secteurs","Toutes énergies","prg100.3ges","2840618.3","kg"
"2013","LE CAIRE (04)","Tous secteurs","Toutes énergies","prg100.3ges","721942.9","kg"
"2013","LE CANNET (06)","Tous secteurs","Toutes énergies","prg100.3ges","107041404.5","kg"
"2013","LE CANNET-DES-MAURES (83)","Tous secteurs","Toutes énergies","prg100.3ges","422481045.2","kg"
"2013","LE CASTELLARD-MÉLAN (04)","Tous secteurs","Toutes énergies","prg100.3ges","3720869.8","kg"
"2013","LE CASTELLET (04)","Tous secteurs","Toutes énergies","prg100.3ges","1711155.6","kg"
"2013","LE CASTELLET (83)","Tous secteurs","Toutes énergies","prg100.3ges","39320909.0","kg"
"2013","LE CHAFFAUT-SAINT-JURSON (04)","Tous secteurs","Toutes énergies","prg100.3ges","5474403.4","kg"
"2013","LE FUGERET (04)","Tous secteurs","Toutes énergies","prg100.3ges","1576094.0","kg"
"2013","LE GLAIZIL (05)","Tous secteurs","Toutes énergies","prg100.3ges","2715579.3","kg"
"2013","LE LAUZET-UBAYE (04)","Tous secteurs","Toutes énergies","prg100.3ges","4773595.6","kg"
"2013","LE LAVANDOU (83)","Tous secteurs","Toutes énergies","prg100.3ges","23117054.9","kg"
"2013","LE LUC (83)","Tous secteurs","Toutes énergies","prg100.3ges","60181818.2","kg"
"2013","LE MAS (06)","Tous secteurs","Toutes énergies","prg100.3ges","342296.8","kg"
"2013","LE MONÊTIER-LES-BAINS (05)","Tous secteurs","Toutes énergies","prg100.3ges","13498032.3","kg"
"2013","LE MUY (83)","Tous secteurs","Toutes énergies","prg100.3ges","81027912.8","kg"
"2013","LE NOYER (05)","Tous secteurs","Toutes énergies","prg100.3ges","3406589.1","kg"
"2013","L' ÉPINE (05)","Tous secteurs","Toutes énergies","prg100.3ges","3462193.6","kg"
"2013","LE PLAN-DE-LA-TOUR (83)","Tous secteurs","Toutes énergies","prg100.3ges","9043278.2","kg"
"2013","LE POËT (05)","Tous secteurs","Toutes énergies","prg100.3ges","12318159.5","kg"
"2013","LE PONTET (84)","Tous secteurs","Toutes énergies","prg100.3ges","101947457.8","kg"
"2013","LE PONTET (84)","Tous secteurs","Toutes énergies","prg100.3ges","","Secret Stat"
"2013","LE PRADET (83)","Tous secteurs","Toutes énergies","prg100.3ges","26151405.4","kg"
"2013","LE PUY-SAINTE-RÉPARADE (13)","Tous secteurs","Toutes énergies","prg100.3ges","19333771.1","kg"
"2013","LE REVEST-LES-EAUX (83)","Tous secteurs","Toutes énergies","prg100.3ges","28512654.1","kg"
"2013","LE ROURET (06)","Tous secteurs","Toutes énergies","prg100.3ges","8495776.1","kg"
"2013","LE ROVE (13)","Tous secteurs","Toutes énergies","prg100.3ges","27200815.0","kg"
"2013","LES ADRETS-DE-L'ESTÉREL (83)","Tous secteurs","Toutes énergies","prg100.3ges","111799294.3","kg"
"2013","LE SAIX (05)","Tous secteurs","Toutes énergies","prg100.3ges","546813.1","kg"
"2013","LES ARCS (83)","Tous secteurs","Toutes énergies","prg100.3ges","80743007.5","kg"
"2013","LE SAUZE-DU-LAC (05)","Tous secteurs","Toutes énergies","prg100.3ges","1500048.6","kg"
"2013","LES BAUX-DE-PROVENCE (13)","Tous secteurs","Toutes énergies","prg100.3ges","4559228.5","kg"
"2013","L' ESCALE (04)","Tous secteurs","Toutes énergies","prg100.3ges","7198951.9","kg"
"2013","L' ESCARÈNE (06)","Tous secteurs","Toutes énergies","prg100.3ges","5006417.9","kg"
"2013","LES FERRES (06)","Tous secteurs","Toutes énergies","prg100.3ges","144872.2","kg"
"2013","LES MAYONS (83)","Tous secteurs","Toutes énergies","prg100.3ges","1430382.7","kg"
"2013","LES MÉES (04)","Tous secteurs","Toutes énergies","prg100.3ges","11146922.9","kg"
"2013","LES MUJOULS (06)","Tous secteurs","Toutes énergies","prg100.3ges","87536.1","kg"
"2013","LES OMERGUES (04)","Tous secteurs","Toutes énergies","prg100.3ges","1336544.1","kg"
"2013","LES ORRES (05)","Tous secteurs","Toutes énergies","prg100.3ges","10002526.7","kg"
"2013","LES PENNES-MIRABEAU (13)","Tous secteurs","Toutes énergies","prg100.3ges","363174049.3","kg"
"2013","LES SALLES-SUR-VERDON (83)","Tous secteurs","Toutes énergies","prg100.3ges","1097578.2","kg"
"2013","LES THUILES (04)","Tous secteurs","Toutes énergies","prg100.3ges","2491149.4","kg"
"2013","LES VIGNEAUX (05)","Tous secteurs","Toutes énergies","prg100.3ges","3100984.1","kg"
"2013","LE THOLONET (13)","Tous secteurs","Toutes énergies","prg100.3ges","25669113.3","kg"
"2013","LE THOR (84)","Tous secteurs","Toutes énergies","prg100.3ges","32427731.8","kg"
"2013","LE THORONET (83)","Tous secteurs","Toutes énergies","prg100.3ges","7034097.5","kg"
"2013","LE TIGNET (06)","Tous secteurs","Toutes énergies","prg100.3ges","12232288.4","kg"
"2013","LETTRET (05)","Tous secteurs","Toutes énergies","prg100.3ges","1069346.0","kg"
"2013","LE VAL (83)","Tous secteurs","Toutes énergies","prg100.3ges","11605852.6","kg"
"2013","LEVENS (06)","Tous secteurs","Toutes énergies","prg100.3ges","20458205.6","kg"
"2013","LE VERNET (04)","Tous secteurs","Toutes énergies","prg100.3ges","1407502.5","kg"
"2013","L' HOSPITALET (04)","Tous secteurs","Toutes énergies","prg100.3ges","360713.6","kg"
"2013","LIEUCHE (06)","Tous secteurs","Toutes énergies","prg100.3ges","68580.5","kg"
"2013","LIMANS (04)","Tous secteurs","Toutes énergies","prg100.3ges","2543097.2","kg"
"2013","LIOUX (84)","Tous secteurs","Toutes énergies","prg100.3ges","5102420.8","kg"
"2013","L' ISLE-SUR-LA-SORGUE (84)","Tous secteurs","Toutes énergies","prg100.3ges","64618425.3","kg"
"2013","L' ISLE-SUR-LA-SORGUE (84)","Tous secteurs","Toutes énergies","prg100.3ges","","Secret Stat"
"2013","LORGUES (83)","Tous secteurs","Toutes énergies","prg100.3ges","27677096.6","kg"
"2013","LORIOL-DU-COMTAT (84)","Tous secteurs","Toutes énergies","prg100.3ges","13266301.8","kg"
"2013","LOURMARIN (84)","Tous secteurs","Toutes énergies","prg100.3ges","5559219.5","kg"
"2013","LUCÉRAM (06)","Tous secteurs","Toutes énergies","prg100.3ges","5973732.8","kg"
"2013","LURS (04)","Tous secteurs","Toutes énergies","prg100.3ges","10128090.1","kg"
"2013","MAILLANE (13)","Tous secteurs","Toutes énergies","prg100.3ges","7037110.5","kg"
"2013","MAJASTRES (04)","Tous secteurs","Toutes énergies","prg100.3ges","39533.6","kg"
"2013","MALAUCÈNE (84)","Tous secteurs","Toutes énergies","prg100.3ges","9693897.1","kg"
"2013","MALAUSSÈNE (06)","Tous secteurs","Toutes énergies","prg100.3ges","8288417.5","kg"
"2013","MALEMORT-DU-COMTAT (84)","Tous secteurs","Toutes énergies","prg100.3ges","4682445.4","kg"
"2013","MALIJAI (04)","Tous secteurs","Toutes énergies","prg100.3ges","18563296.4","kg"
"2013","MALLEFOUGASSE-AUGÈS (04)","Tous secteurs","Toutes énergies","prg100.3ges","1888139.6","kg"
"2013","MALLEMOISSON (04)","Tous secteurs","Toutes énergies","prg100.3ges","5362865.7","kg"
"2013","MALLEMORT (13)","Tous secteurs","Toutes énergies","prg100.3ges","31227027.7","kg"
"2013","MANDELIEU-LA-NAPOULE (06)","Tous secteurs","Toutes énergies","prg100.3ges","125221821.5","kg"
"2013","MANE (04)","Tous secteurs","Toutes énergies","prg100.3ges","5911622.9","kg"
"2013","MANOSQUE (04)","Tous secteurs","Toutes énergies","prg100.3ges","148444549.8","kg"
"2013","MANOSQUE (04)","Tous secteurs","Toutes énergies","prg100.3ges","","Secret Stat"
"2013","MANTEYER (05)","Tous secteurs","Toutes énergies","prg100.3ges","2435624.9","kg"
"2013","MARCOUX (04)","Tous secteurs","Toutes énergies","prg100.3ges","2987302.1","kg"
"2013","MARIE (06)","Tous secteurs","Toutes énergies","prg100.3ges","828433.4","kg"
"2013","MARIGNANE (13)","Tous secteurs","Toutes énergies","prg100.3ges","187002840.6","kg"
"2013","MARSEILLE (13)","Tous secteurs","Toutes énergies","prg100.3ges","1947585896.6","kg"
"2013","MARSEILLE (13)","Tous secteurs","Toutes énergies","prg100.3ges","","Secret Stat"
"2013","MARTIGUES (13)","Tous secteurs","Toutes énergies","prg100.3ges","571304352.6","kg"
"2013","MARTIGUES (13)","Tous secteurs","Toutes énergies","prg100.3ges","","Secret Stat"
"2013","MAS-BLANC-DES-ALPILLES (13)","Tous secteurs","Toutes énergies","prg100.3ges","4369296.9","kg"
"2013","MASSOINS (06)","Tous secteurs","Toutes énergies","prg100.3ges","446140.3","kg"
"2013","MAUBEC (84)","Tous secteurs","Toutes énergies","prg100.3ges","21234944.4","kg"
"2013","MAUSSANE-LES-ALPILLES (13)","Tous secteurs","Toutes énergies","prg100.3ges","19049425.9","kg"
"2013","MAZAN (84)","Tous secteurs","Toutes énergies","prg100.3ges","20276140.0","kg"
"2013","MAZAN (84)","Tous secteurs","Toutes énergies","prg100.3ges","","Secret Stat"
"2013","MAZAUGUES (83)","Tous secteurs","Toutes énergies","prg100.3ges","2616205.5","kg"
"2013","MÉAILLES (04)","Tous secteurs","Toutes énergies","prg100.3ges","1120833.6","kg"
"2013","MELVE (04)","Tous secteurs","Toutes énergies","prg100.3ges","1142178.1","kg"
"2013","MÉNERBES (84)","Tous secteurs","Toutes énergies","prg100.3ges","4375218.2","kg"
"2013","MENTON (06)","Tous secteurs","Toutes énergies","prg100.3ges","104989112.0","kg"
"2013","MÉOLANS-REVEL (04)","Tous secteurs","Toutes énergies","prg100.3ges","4087069.8","kg"
"2013","MÉOUNES-LÈS-MONTRIEUX (83)","Tous secteurs","Toutes énergies","prg100.3ges","23317871.8","kg"
"2013","MÉREUIL (05)","Tous secteurs","Toutes énergies","prg100.3ges","1345039.4","kg"
"2013","MÉRINDOL (84)","Tous secteurs","Toutes énergies","prg100.3ges","9423140.1","kg"
"2013","MÉTHAMIS (84)","Tous secteurs","Toutes énergies","prg100.3ges","2587900.7","kg"
"2013","MEYRARGUES (13)","Tous secteurs","Toutes énergies","prg100.3ges","61752506.7","kg"
"2013","MEYREUIL (13)","Tous secteurs","Toutes énergies","prg100.3ges","64336422.2","kg"
"2013","MÉZEL (04)","Tous secteurs","Toutes énergies","prg100.3ges","2405319.3","kg"
"2013","MIMET (13)","Tous secteurs","Toutes énergies","prg100.3ges","9968676.4","kg"
"2013","MIRABEAU (04)","Tous secteurs","Toutes énergies","prg100.3ges","5004687.0","kg"
"2013","MIRABEAU (84)","Tous secteurs","Toutes énergies","prg100.3ges","6710232.0","kg"
"2013","MIRAMAS (13)","Tous secteurs","Toutes énergies","prg100.3ges","49092763.0","kg"
"2013","MISON (04)","Tous secteurs","Toutes énergies","prg100.3ges","9238695.7","kg"
"2013","MODÈNE (84)","Tous secteurs","Toutes énergies","prg100.3ges","1528664.4","kg"
"2013","MOISSAC-BELLEVUE (83)","Tous secteurs","Toutes énergies","prg100.3ges","1663072.4","kg"
"2013","MOLINES-EN-QUEYRAS (05)","Tous secteurs","Toutes énergies","prg100.3ges","6593264.2","kg"
"2013","MOLLÉGÈS (13)","Tous secteurs","Toutes énergies","prg100.3ges","7439261.0","kg"
"2013","MONDRAGON (84)","Tous secteurs","Toutes énergies","prg100.3ges","89539733.4","kg"
"2013","MONÊTIER-ALLEMONT (05)","Tous secteurs","Toutes énergies","prg100.3ges","10997167.1","kg"
"2013","MONIEUX (84)","Tous secteurs","Toutes énergies","prg100.3ges","6997768.5","kg"
"2013","MONS (83)","Tous secteurs","Toutes énergies","prg100.3ges","4089057.3","kg"
"2013","MONTAGNAC-MONTPEZAT (04)","Tous secteurs","Toutes énergies","prg100.3ges","3103805.9","kg"
"2013","MONTAUROUX (83)","Tous secteurs","Toutes énergies","prg100.3ges","19500549.2","kg"
"2013","MONTAUROUX (83)","Tous secteurs","Toutes énergies","prg100.3ges","","Secret Stat"
"2013","MONTBRAND (05)","Tous secteurs","Toutes énergies","prg100.3ges","2644045.8","kg"
"2013","MONTCLAR (04)","Tous secteurs","Toutes énergies","prg100.3ges","5456277.1","kg"
"2013","MONTCLUS (05)","Tous secteurs","Toutes énergies","prg100.3ges","1192651.6","kg"
"2013","MONT-DAUPHIN (05)","Tous secteurs","Toutes énergies","prg100.3ges","500483.6","kg"
"2013","MONTEUX (84)","Tous secteurs","Toutes énergies","prg100.3ges","60095538.4","kg"
"2013","MONTFERRAT (83)","Tous secteurs","Toutes énergies","prg100.3ges","3222911.3","kg"
"2013","MONTFORT (04)","Tous secteurs","Toutes énergies","prg100.3ges","5993944.8","kg"
"2013","MONTFORT-SUR-ARGENS (83)","Tous secteurs","Toutes énergies","prg100.3ges","3165541.5","kg"
"2013","MONTFURON (04)","Tous secteurs","Toutes énergies","prg100.3ges","5738777.6","kg"
"2013","MONTGARDIN (05)","Tous secteurs","Toutes énergies","prg100.3ges","7959394.4","kg"
"2013","MONTGENÈVRE (05)","Tous secteurs","Toutes énergies","prg100.3ges","9936196.1","kg"
"2013","MONTJAY (05)","Tous secteurs","Toutes énergies","prg100.3ges","1003013.1","kg"
"2013","MONTJUSTIN (04)","Tous secteurs","Toutes énergies","prg100.3ges","2591929.5","kg"
"2013","MONTLAUX (04)","Tous secteurs","Toutes énergies","prg100.3ges","1180366.7","kg"
"2013","MONTMAUR (05)","Tous secteurs","Toutes énergies","prg100.3ges","6790171.5","kg"
"2013","MONTMEYAN (83)","Tous secteurs","Toutes énergies","prg100.3ges","4872802.3","kg"
"2013","MONTROND (05)","Tous secteurs","Toutes énergies","prg100.3ges","1947257.7","kg"
"2013","MONTSALIER (04)","Tous secteurs","Toutes énergies","prg100.3ges","931789.1","kg"
"2013","MORIÈRES-LÈS-AVIGNON (84)","Tous secteurs","Toutes énergies","prg100.3ges","50268416.4","kg"
"2013","MORIEZ (04)","Tous secteurs","Toutes énergies","prg100.3ges","2963830.4","kg"
"2013","MORMOIRON (84)","Tous secteurs","Toutes énergies","prg100.3ges","5879111.4","kg"
"2013","MORNAS (84)","Tous secteurs","Toutes énergies","prg100.3ges","39984012.6","kg"
"2013","MOUANS-SARTOUX (06)","Tous secteurs","Toutes énergies","prg100.3ges","41019635.8","kg"
"2013","MOUGINS (06)","Tous secteurs","Toutes énergies","prg100.3ges","166984190.0","kg"
"2013","MOULINET (06)","Tous secteurs","Toutes énergies","prg100.3ges","1237392.4","kg"
"2013","MOURIÈS (13)","Tous secteurs","Toutes énergies","prg100.3ges","12309077.2","kg"
"2013","MOUSTIERS-SAINTE-MARIE (04)","Tous secteurs","Toutes énergies","prg100.3ges","6853433.0","kg"
"2013","MOYDANS (05)","Tous secteurs","Toutes énergies","prg100.3ges","2524741.1","kg"
"2013","MURS (84)","Tous secteurs","Toutes énergies","prg100.3ges","5468778.5","kg"
"2013","NANS-LES-PINS (83)","Tous secteurs","Toutes énergies","prg100.3ges","19588607.7","kg"
"2013","NEFFES (05)","Tous secteurs","Toutes énergies","prg100.3ges","3551924.3","kg"
"2013","NÉOULES (83)","Tous secteurs","Toutes énergies","prg100.3ges","4621786.7","kg"
"2013","NÉVACHE (05)","Tous secteurs","Toutes énergies","prg100.3ges","3904988.4","kg"
"2013","NIBLES (04)","Tous secteurs","Toutes énergies","prg100.3ges","867647.1","kg"
"2013","NICE (06)","Tous secteurs","Toutes énergies","prg100.3ges","1402561417.2","kg"
"2013","NIOZELLES (04)","Tous secteurs","Toutes énergies","prg100.3ges","1220176.3","kg"
"2013","NOSSAGE-ET-BÉNÉVENT (05)","Tous secteurs","Toutes énergies","prg100.3ges","231873.1","kg"
"2013","NOVES (13)","Tous secteurs","Toutes énergies","prg100.3ges","32458008.0","kg"
"2013","NOYERS-SUR-JABRON (04)","Tous secteurs","Toutes énergies","prg100.3ges","5073089.6","kg"
"2013","OLLIÈRES (83)","Tous secteurs","Toutes énergies","prg100.3ges","18558544.3","kg"
"2013","OLLIOULES (83)","Tous secteurs","Toutes énergies","prg100.3ges","77874702.5","kg"
"2013","ONGLES (04)","Tous secteurs","Toutes énergies","prg100.3ges","3452462.6","kg"
"2013","OPIO (06)","Tous secteurs","Toutes énergies","prg100.3ges","11667629.9","kg"
"2013","OPPÈDE (84)","Tous secteurs","Toutes énergies","prg100.3ges","4903061.9","kg"
"2013","OPPEDETTE (04)","Tous secteurs","Toutes énergies","prg100.3ges","628183.2","kg"
"2013","ORAISON (04)","Tous secteurs","Toutes énergies","prg100.3ges","15771074.4","kg"
"2013","ORANGE (84)","Tous secteurs","Toutes énergies","prg100.3ges","258378689.1","kg"
"2013","ORANGE (84)","Tous secteurs","Toutes énergies","prg100.3ges","","Secret Stat"
"2013","ORCIÈRES (05)","Tous secteurs","Toutes énergies","prg100.3ges","9644867.0","kg"
"2013","ORGON (13)","Tous secteurs","Toutes énergies","prg100.3ges","57447300.5","kg"
"2013","ORGON (13)","Tous secteurs","Toutes énergies","prg100.3ges","","Secret Stat"
"2013","ORPIERRE (05)","Tous secteurs","Toutes énergies","prg100.3ges","2873929.4","kg"
"2013","OZE (05)","Tous secteurs","Toutes énergies","prg100.3ges","4649346.7","kg"
"2013","PARADOU (13)","Tous secteurs","Toutes énergies","prg100.3ges","5380635.3","kg"
"2013","PÉGOMAS (06)","Tous secteurs","Toutes énergies","prg100.3ges","22392706.8","kg"
"2013","PEILLE (06)","Tous secteurs","Toutes énergies","prg100.3ges","8442146.3","kg"
"2013","PEILLON (06)","Tous secteurs","Toutes énergies","prg100.3ges","4037541.0","kg"
"2013","PEIPIN (04)","Tous secteurs","Toutes énergies","prg100.3ges","9054932.0","kg"
"2013","PÉLISSANNE (13)","Tous secteurs","Toutes énergies","prg100.3ges","26327981.8","kg"
"2013","PELLEAUTIER (05)","Tous secteurs","Toutes énergies","prg100.3ges","4436782.9","kg"
"2013","PÉONE (06)","Tous secteurs","Toutes énergies","prg100.3ges","5853172.5","kg"
"2013","PERNES-LES-FONTAINES (84)","Tous secteurs","Toutes énergies","prg100.3ges","41884335.2","kg"
"2013","PERTUIS (84)","Tous secteurs","Toutes énergies","prg100.3ges","55950138.2","kg"
"2013","PEYMEINADE (06)","Tous secteurs","Toutes énergies","prg100.3ges","22711184.7","kg"
"2013","PEYNIER (13)","Tous secteurs","Toutes énergies","prg100.3ges","15355458.2","kg"
"2013","PEYPIN (13)","Tous secteurs","Toutes énergies","prg100.3ges","24431500.6","kg"
"2013","PEYPIN-D'AIGUES (84)","Tous secteurs","Toutes énergies","prg100.3ges","2103938.2","kg"
"2013","PEYROLLES-EN-PROVENCE (13)","Tous secteurs","Toutes énergies","prg100.3ges","22047667.2","kg"
"2013","PEYROULES (04)","Tous secteurs","Toutes énergies","prg100.3ges","12933457.9","kg"
"2013","PEYRUIS (04)","Tous secteurs","Toutes énergies","prg100.3ges","16797066.9","kg"
"2013","PIÉGUT (04)","Tous secteurs","Toutes énergies","prg100.3ges","2208984.4","kg"
"2013","PIERLAS (06)","Tous secteurs","Toutes énergies","prg100.3ges","851309.4","kg"
"2013","PIERREFEU (06)","Tous secteurs","Toutes énergies","prg100.3ges","1331273.5","kg"
